   Date      Time       WNDDIR  WSPD_AVG  WSPD_MAX   AMBIENT    RELHUM     BAROM  RAINFALL   DEW_PNT    X-WIND     SOLAR      OVAL  GNEAGLES       VDA  Straight
  mm/dd/yy  hh:mm:ss       Deg     M/Sec     M/Sec     Deg_C         %      mBar        cm     Deg_C     M/Sec   Wts/M^2     Deg_C     Deg_C     Deg_C     Deg_C
  10-13-21  06:42:53       279       1.4       1.7       7.4     55.70    960.95    0.0000      -1.0       1.3      17.0      13.4       8.9      11.3      10.9
  10-13-21  06:43:30       279       1.6       2.1       7.4     55.80    960.95    0.0000      -1.0       1.5      19.2      13.4       8.9      11.3      10.9
  10-13-21  06:44:01       278       1.7       2.0       7.4     55.70    960.95    0.0000      -1.0       1.6      20.7      13.4       8.9      11.3      10.9
  10-13-21  06:44:31       278       1.7       2.0       7.4     55.80    960.95    0.0000      -1.0       1.6      23.5      13.4       9.0      11.3      10.9
  10-13-21  06:45:08       285       1.4       1.8       7.4     55.70    960.95    0.0000      -1.0       1.3      22.5      13.4       9.0      11.3      10.9
  10-13-21  06:45:45       285       1.3       1.6       7.4     55.70    960.95    0.0000      -1.0       1.2      21.8      13.4       8.9      11.3      10.9
  10-13-21  06:46:22       280       1.3       1.5       7.4     55.60    960.95    0.0000      -1.0       1.2      22.2      13.4       9.0      11.3      10.9
  10-13-21  06:46:59       278       1.3       1.5       7.5     55.60    960.95    0.0000      -0.9       1.2      22.2      13.4       9.0      11.3      10.9
  10-13-21  06:47:36       280       1.3       1.5       7.5     55.50    960.95    0.0000      -0.9       1.2      21.4      13.4       9.0      11.3      10.9
  10-13-21  06:48:12       285       1.3       1.6       7.5     55.60    960.95    0.0000      -0.9       1.2      24.5      13.4       9.0      11.3      10.8
  10-13-21  06:48:49       285       1.0       1.5       7.5     55.60    960.95    0.0000      -0.9       0.9      24.9      13.4       9.0      11.3      10.9
  10-13-21  06:49:24       283       1.2       1.6       7.5     55.60    960.95    0.0000      -0.9       1.1      25.6      13.3       9.0      11.3      10.9
  10-13-21  06:50:02       282       1.3       1.6       7.5     55.60    960.95    0.0000      -0.9       1.2      28.7      13.3       9.0      11.4      10.9
  10-13-21  06:50:40       285       1.1       1.4       7.5     55.60    961.29    0.0000      -0.9       1.1      30.2      13.3       9.0      11.4      10.9
  10-13-21  06:51:18       284       1.1       1.4       7.6     55.60    961.29    0.0000      -0.8       1.1      32.5      13.3       9.0      11.4      10.8
  10-13-21  06:51:54       284       1.2       1.6       7.6     55.60    961.29    0.0000      -0.8       1.2      32.3      13.3       9.0      11.4      10.9
  10-13-21  06:52:30       291       0.8       1.1       7.6     55.60    961.29    0.0000      -0.8       0.7      32.2      13.3       9.0      11.4      10.9
  10-13-21  06:53:07       279       0.8       1.1       7.6     55.50    961.29    0.0000      -0.9       0.7      37.7      13.3       9.0      11.4      10.9
  10-13-21  06:53:44       278       1.0       1.2       7.7     55.40    961.29    0.0000      -0.8       0.9      37.7      13.2       9.1      11.4      10.9
  10-13-21  06:54:20       276       0.8       1.1       7.7     55.40    961.29    0.0000      -0.8       0.8      40.1      13.2       9.1      11.4      10.9
  10-13-21  06:54:57       278       0.9       1.1       7.7     55.40    961.29    0.0000      -0.8       0.9      45.1      13.2       9.1      11.4      10.9
  10-13-21  06:55:32       278       1.1       1.5       7.7     55.40    961.29    0.0000      -0.8       1.0      45.5      13.2       9.1      11.4      10.9
  10-13-21  06:56:09       281       1.3       1.5       7.8     55.30    961.29    0.0000      -0.7       1.2      45.3      13.2       9.1      11.4      10.9
  10-13-21  06:56:40       276       1.3       1.6       7.8     55.10    961.29    0.0000      -0.8       1.1      42.8      13.2       9.1      11.4      10.9
  10-13-21  06:57:10       277       1.4       1.7       7.8     55.00    961.29    0.0000      -0.8       1.3      48.5      13.2       9.1      11.4      11.0
  10-13-21  06:57:47       278       1.4       2.0       7.8     55.00    961.29    0.0000      -0.8       1.3      51.0      13.2       9.2      11.4      11.0
  10-13-21  06:58:23       276       1.5       1.9       7.8     54.90    961.29    0.0000      -0.8       1.3      47.0      13.2       9.2      11.4      11.0
  10-13-21  06:58:59       278       1.6       1.8       7.9     54.80    961.29    0.0000      -0.7       1.4      52.5      13.2       9.2      11.4      11.0
  10-13-21  06:59:35       281       1.4       1.7       7.9     54.80    961.29    0.0000      -0.7       1.3      49.7      13.2       9.2      11.4      11.0
  10-13-21  07:00:11       281       1.4       1.8       7.9     54.90    961.29    0.0000      -0.7       1.3      57.5      13.2       9.2      11.4      11.0
  10-13-21  07:00:47       283       1.4       1.7       7.9     55.00    961.29    0.0000      -0.7       1.4      57.3      13.2       9.2      11.4      11.0
  10-13-21  07:01:25       284       1.3       1.7       7.9     55.00    961.29    0.0000      -0.7       1.2      57.8      13.2       9.3      11.4      11.0
  10-13-21  07:01:55       290       1.2       1.6       7.9     55.00    961.29    0.0000      -0.7       1.2      61.5      13.2       9.3      11.5      11.0
  10-13-21  07:02:25       284       0.8       1.2       7.9     55.10    961.29    0.0000      -0.7       0.8      63.1      13.2       9.3      11.5      11.0
  10-13-21  07:03:01       285       1.2       1.8       8.0     55.20    961.29    0.0000      -0.5       1.2      61.1      13.2       9.3      11.5      11.1
  10-13-21  07:03:31       291       0.9       1.2       8.0     55.20    961.29    0.0000      -0.5       0.9      63.8      13.2       9.4      11.5      11.1
  10-13-21  07:04:08       282       0.8       1.0       8.1     55.20    961.29    0.0000      -0.5       0.8      67.1      13.2       9.4      11.5      11.1
  10-13-21  07:04:44       288       1.0       1.4       8.1     55.30    961.29    0.0000      -0.5       1.0      69.5      13.2       9.4      11.5      11.1
  10-13-21  07:05:21       292       0.9       1.2       8.1     55.20    961.29    0.0000      -0.5       0.9      64.9      13.2       9.4      11.5      11.1
  10-13-21  07:05:57       277       0.7       1.0       8.2     55.10    961.29    0.0000      -0.4       0.7      68.2      13.2       9.4      11.5      11.2
  10-13-21  07:06:33       291       0.7       1.0       8.2     54.90    961.29    0.0000      -0.5       0.7      70.7      13.3       9.5      11.5      11.2
  10-13-21  07:07:09       290       0.8       1.1       8.3     54.80    961.29    0.0000      -0.4       0.8      74.8      13.3       9.5      11.5      11.2
  10-13-21  07:07:40       291       0.8       1.1       8.3     54.70    961.29    0.0000      -0.4       0.8      78.7      13.3       9.5      11.5      11.2
  10-13-21  07:08:16       283       0.7       1.0       8.4     54.60    961.29    0.0000      -0.3       0.6      76.1      13.3       9.5      11.6      11.2
  10-13-21  07:08:54       294       0.6       1.0       8.4     54.50    961.29    0.0000      -0.3       0.6      86.2      13.3       9.6      11.6      11.3
  10-13-21  07:09:25       287       0.7       0.9       8.4     54.40    961.29    0.0000      -0.4       0.6      81.0      13.3       9.6      11.6      11.3
  10-13-21  07:10:01       287       0.7       0.8       8.5     54.30    961.29    0.0000      -0.3       0.6      85.4      13.3       9.6      11.6      11.3
  10-13-21  07:10:37       278       0.6       0.8       8.5     54.10    961.29    0.0000      -0.3       0.6      82.7      13.4       9.7      11.6      11.3
  10-13-21  07:11:13       294       0.6       0.8       8.6     54.10    961.29    0.0000      -0.3       0.6      91.5      13.4       9.7      11.7      11.3
  10-13-21  07:11:50       283       0.6       0.8       8.6     53.80    961.29    0.0000      -0.4       0.6      91.1      13.4       9.7      11.7      11.4
  10-13-21  07:12:27       285       0.5       0.8       8.6     53.70    961.29    0.0000      -0.4       0.5      93.4      13.4       9.8      11.7      11.4
  10-13-21  07:13:02       308       0.8       1.2       8.7     53.60    961.29    0.0000      -0.3       0.8      95.7      13.4       9.8      11.7      11.4
  10-13-21  07:13:38       301       0.8       1.2       8.7     53.30    961.29    0.0000      -0.4       0.8      97.6      13.5       9.8      11.7      11.4
  10-13-21  07:14:14       311       1.0       1.2       8.8     53.30    961.29    0.0000      -0.3       1.0      98.8      13.5       9.8      11.8      11.4
  10-13-21  07:14:45       295       0.8       1.1       8.8     53.10    961.29    0.0000      -0.3       0.8     104.1      13.5       9.9      11.8      11.5
  10-13-21  07:15:23       301       0.5       0.9       8.8     53.20    961.29    0.0000      -0.3       0.5      99.5      13.5       9.9      11.8      11.5
  10-13-21  07:15:54       287       0.6       0.8       8.9     53.00    961.29    0.0000      -0.3       0.6     101.1      13.5       9.9      11.9      11.5
  10-13-21  07:16:24       283       0.8       1.1       8.9     52.80    961.29    0.0000      -0.3       0.7     102.4      13.6      10.0      11.9      11.5
  10-13-21  07:17:01       279       0.8       1.1       8.9     52.80    961.29    0.0000      -0.3       0.8     110.8      13.6      10.0      11.9      11.6
  10-13-21  07:17:39       277       0.8       1.1       9.0     52.60    961.29    0.0000      -0.3       0.8     119.2      13.6      10.0      11.9      11.6
  10-13-21  07:18:16       275       0.9       1.3       9.0     52.40    961.29    0.0000      -0.3       0.8     104.6      13.7      10.0      12.0      11.6
  10-13-21  07:18:53       270       1.2       1.6       9.1     52.30    961.29    0.0000      -0.3       1.0     107.0      13.7      10.1      12.0      11.7
  10-13-21  07:19:29       273       1.3       1.5       9.1     52.10    961.29    0.0000      -0.3       1.1     110.6      13.7      10.1      12.0      11.7
  10-13-21  07:20:05       268       1.1       1.6       9.1     52.20    961.29    0.0000      -0.3       0.9     113.9      13.7      10.1      12.1      11.8
  10-13-21  07:20:41       269       1.2       1.7       9.1     52.10    961.29    0.0000      -0.3       1.0     128.7      13.8      10.2      12.1      11.8
  10-13-21  07:21:18       268       1.3       1.5       9.1     52.10    961.29    0.0000      -0.3       1.1     124.0      13.8      10.2      12.1      11.8
  10-13-21  07:21:55       283       1.2       1.4       9.2     51.90    961.29    0.0000      -0.3       1.1     128.0      13.8      10.2      12.2      11.9
  10-13-21  07:22:25       282       1.2       1.5       9.2     51.90    961.29    0.0000      -0.3       1.1     131.3      13.8      10.3      12.2      11.9
  10-13-21  07:22:57       276       1.3       1.6       9.2     51.80    961.29    0.0000      -0.3       1.1     127.3      13.8      10.3      12.2      11.9
  10-13-21  07:23:27       278       1.5       1.8       9.2     51.70    961.29    0.0000      -0.4       1.4     130.2      13.8      10.3      12.2      11.9
  10-13-21  07:24:04       282       1.4       1.6       9.2     51.70    961.29    0.0000      -0.4       1.3     131.3      13.8      10.3      12.3      12.0
  10-13-21  07:24:41       281       1.3       1.5       9.3     51.50    961.29    0.0000      -0.3       1.2     137.5      13.9      10.4      12.3      12.0
  10-13-21  07:25:18       277       1.3       1.7       9.3     51.60    961.29    0.0000      -0.3       1.2     136.8      14.0      10.5      12.3      12.0
  10-13-21  07:25:55       265       1.5       1.8       9.3     51.50    961.29    0.0000      -0.3       1.2     142.1      14.0      10.5      12.4      12.1
  10-13-21  07:26:31       262       1.3       1.6       9.3     51.50    961.29    0.0000      -0.3       1.0     144.4      14.0      10.5      12.4      12.1
  10-13-21  07:27:07       262       1.4       1.7       9.4     51.20    961.29    0.0000      -0.3       1.1     145.0      14.0      10.5      12.5      12.1
  10-13-21  07:27:43       262       1.4       1.7       9.4     51.20    961.29    0.0000      -0.3       1.1     148.1      14.1      10.6      12.5      12.1
  10-13-21  07:28:13       258       1.1       1.5       9.4     51.20    961.29    0.0000      -0.3       0.8     151.1      14.1      10.6      12.5      12.2
  10-13-21  07:28:44       254       1.2       1.5       9.4     51.10    961.29    0.0000      -0.3       0.8     152.1      14.1      10.6      12.5      12.2
  10-13-21  07:29:15       254       1.4       1.8       9.5     50.80    961.29    0.0000      -0.3       0.9     151.3      14.2      10.6      12.6      12.2
  10-13-21  07:29:51       264       1.3       1.7       9.5     51.00    961.29    0.0000      -0.2       1.0     150.3      14.2      10.7      12.6      12.3
  10-13-21  07:30:22       264       1.2       1.5       9.5     50.80    961.29    0.0000      -0.3       1.0     151.6      14.2      10.7      12.7      12.3
  10-13-21  07:30:52       273       1.5       1.7       9.6     50.50    961.29    0.0000      -0.3       1.3     157.6      14.2      10.7      12.7      12.4
  10-13-21  07:31:30       272       1.3       1.6       9.6     50.40    961.29    0.0000      -0.3       1.2     159.3      14.3      10.8      12.7      12.4
  10-13-21  07:32:07       274       1.4       1.7       9.6     50.20    961.29    0.0000      -0.4       1.2     165.3      14.3      10.8      12.8      12.4
  10-13-21  07:32:43       276       1.4       1.7       9.7     50.00    961.29    0.0000      -0.4       1.3     161.8      14.3      10.9      12.8      12.4
  10-13-21  07:33:20       275       1.1       1.3       9.7     50.20    961.29    0.0000      -0.3       1.0     165.6      14.4      10.9      12.9      12.5
  10-13-21  07:33:57       273       1.1       1.3       9.7     50.10    961.29    0.0000      -0.3       0.9     171.9      14.4      10.9      13.0      12.5
  10-13-21  07:34:34       269       1.0       1.3       9.8     49.90    961.62    0.0000      -0.3       0.9     170.4      14.4      11.0      13.0      12.5
  10-13-21  07:35:10       267       0.9       1.3       9.8     49.90    961.62    0.0000      -0.3       0.7     176.1      14.5      11.0      13.0      12.6
  10-13-21  07:35:46       251       0.8       1.2       9.9     49.60    961.62    0.0000      -0.3       0.5     172.3      14.5      11.1      13.0      12.7
  10-13-21  07:36:23       249       0.9       1.2       9.9     49.50    961.62    0.0000      -0.3       0.5     179.0      14.6      11.1      13.1      12.7
  10-13-21  07:36:53       281       1.0       1.3      10.0     49.20    961.29    0.0000      -0.3       0.9     182.3      14.6      11.1      13.1      12.7
  10-13-21  07:37:30       275       0.8       1.1      10.0     49.20    961.29    0.0000      -0.3       0.8     184.3      14.6      11.2      13.2      12.7
  10-13-21  07:38:01       275       0.8       1.1      10.1     49.10    961.62    0.0000      -0.2       0.8     187.4      14.6      11.2      13.3      12.8
  10-13-21  07:38:31       256       0.8       1.1      10.1     49.00    961.29    0.0000      -0.3       0.6     189.7      14.7      11.3      13.3      12.8
  10-13-21  07:39:07       271       1.0       1.2      10.2     48.50    961.62    0.0000      -0.3       0.9     189.3      14.7      11.3      13.4      12.9
  10-13-21  07:39:44       268       0.8       1.1      10.3     48.40    961.62    0.0000      -0.2       0.6     191.2      14.8      11.3      13.4      12.9
  10-13-21  07:40:21       276       0.9       1.2      10.3     48.30    961.62    0.0000      -0.3       0.8     192.7      14.8      11.4      13.5      12.9
  10-13-21  07:40:58       260       0.8       0.9      10.3     48.10    961.62    0.0000      -0.3       0.6     197.9      14.8      11.4      13.6      13.0
  10-13-21  07:41:34       243       0.4       0.7      10.4     48.20    961.62    0.0000      -0.2       0.2     196.0      14.9      11.4      13.6      13.0
  10-13-21  07:42:09       237       0.4       0.7      10.5     47.90    961.62    0.0000      -0.2       0.2     199.5      15.0      11.4      13.7      13.1
  10-13-21  07:42:46       239       0.4       0.7      10.5     47.70    961.62    0.0000      -0.2       0.2     202.5      15.0      11.5      13.7      13.2
  10-13-21  07:43:22       200       0.4       0.7      10.6     47.60    961.62    0.0000      -0.2       0.1     199.5      15.0      11.5      13.7      13.2
  10-13-21  07:43:58       171       0.6       0.8      10.6     47.30    961.62    0.0000      -0.3       0.4     206.5      15.0      11.5      13.8      13.2
  10-13-21  07:44:29       216       0.5       0.7      10.7     47.50    961.62    0.0000      -0.1       0.0     204.6      15.1      11.5      13.8      13.2
  10-13-21  07:45:06       232       0.5       0.7      10.8     46.80    961.62    0.0000      -0.2       0.2     206.3      15.1      11.5      13.9      13.3
  10-13-21  07:45:43       256       0.5       0.8      10.8     46.60    961.62    0.0000      -0.3       0.3     212.8      15.2      11.6      13.9      13.3
  10-13-21  07:46:20       258       0.5       0.7      10.9     46.40    961.62    0.0000      -0.3       0.4     213.9      15.2      11.7      14.0      13.4
  10-13-21  07:46:50       246       0.6       1.0      11.0     46.10    961.62    0.0000      -0.2       0.3     217.0      15.2      11.7      14.0      13.5
  10-13-21  07:47:27       263       0.4       0.9      11.0     45.80    961.62    0.0000      -0.3       0.4     222.9      15.3      11.7      14.1      13.5
  10-13-21  07:48:03       246       0.5       0.6      11.1     45.60    961.62    0.0000      -0.3       0.3     222.9      15.3      11.7      14.2      13.6
  10-13-21  07:48:40       259       1.0       1.4      11.1     45.30    961.62    0.0000      -0.4       0.7     226.4      15.3      11.8      14.2      13.6
  10-13-21  07:49:15       245       0.8       1.1      11.2     45.50    961.62    0.0000      -0.3       0.4     232.2      15.4      11.8      14.3      13.6
  10-13-21  07:49:50       250       1.1       1.4      11.2     45.40    961.62    0.0000      -0.3       0.7     230.8      15.4      11.9      14.3      13.7
  10-13-21  07:50:26       251       1.0       1.4      11.2     45.40    961.62    0.0000      -0.3       0.7     233.8      15.5      12.0      14.4      13.7
  10-13-21  07:50:57       238       0.9       1.3      11.3     45.60    961.62    0.0000      -0.1       0.4     233.5      15.5      12.0      14.5      13.8
  10-13-21  07:51:34       243       0.8       1.1      11.3     45.20    961.62    0.0000      -0.3       0.4     236.1      15.6      12.1      14.5      13.8
  10-13-21  07:52:05       250       1.2       1.5      11.3     45.30    961.62    0.0000      -0.2       0.7     238.4      15.6      12.1      14.6      13.9
  10-13-21  07:52:42       242       1.0       1.2      11.4     45.10    961.62    0.0000      -0.2       0.5     236.1      15.7      12.2      14.6      13.9
  10-13-21  07:53:18       246       0.8       1.1      11.4     45.20    961.62    0.0000      -0.2       0.5     233.6      15.8      12.2      14.7      14.0
  10-13-21  07:53:55       268       0.8       1.0      11.4     45.10    961.62    0.0000      -0.2       0.7     238.0      15.8      12.2      14.9      14.0
  10-13-21  07:54:32       285       0.9       1.1      11.4     45.00    961.62    0.0000      -0.2       0.9     243.2      15.9      12.3      14.9      14.0
  10-13-21  07:55:09       259       1.1       1.5      11.5     44.80    961.62    0.0000      -0.2       0.8     254.5      15.9      12.3      15.0      14.1
  10-13-21  07:55:45       264       1.2       1.5      11.6     44.50    961.62    0.0000      -0.2       1.0     253.8      15.9      12.4      15.0      14.2
  10-13-21  07:56:21       282       1.3       1.7      11.6     44.30    961.62    0.0000      -0.3       1.2     258.7      16.1      12.5      15.1      14.2
  10-13-21  07:56:58       270       1.3       1.8      11.6     44.40    961.62    0.0000      -0.3       1.1     258.9      16.1      12.5      15.2      14.3
  10-13-21  07:57:35       264       1.3       1.5      11.6     44.60    961.62    0.0000      -0.2       1.0     258.7      16.1      12.6      15.2      14.3
  10-13-21  07:58:06       264       1.3       1.7      11.6     44.50    961.62    0.0000      -0.2       1.1     262.2      16.1      12.6      15.3      14.3
  10-13-21  07:58:37       264       1.3       1.6      11.6     44.60    961.62    0.0000      -0.2       1.1     258.4      16.2      12.7      15.3      14.3
  10-13-21  07:59:08       281       1.3       1.5      11.7     44.20    961.62    0.0000      -0.2       1.2     267.0      16.2      12.7      15.4      14.4
  10-13-21  07:59:44       276       1.2       1.4      11.7     44.20    961.62    0.0000      -0.2       1.1     271.0      16.3      12.8      15.4      14.4
  10-13-21  08:00:21       272       1.2       1.6      11.7     44.30    961.62    0.0000      -0.2       1.0     270.3      16.4      12.9      15.5      14.5
  10-13-21  08:00:58       285       1.2       1.6      11.7     43.90    961.62    0.0000      -0.3       1.2     274.7      16.4      12.9      15.7      14.6
  10-13-21  08:01:34       270       1.3       1.6      11.8     44.20    961.62    0.0000      -0.1       1.1     279.0      16.5      13.1      15.7      14.6
  10-13-21  08:02:10       275       1.7       1.9      11.8     43.80    961.62    0.0000      -0.2       1.5     277.7      16.6      13.1      15.8      14.7
  10-13-21  08:02:47       281       1.4       1.7      11.8     44.00    961.96    0.0000      -0.2       1.3     282.3      16.6      13.1      15.8      14.7
  10-13-21  08:03:18       281       1.5       1.9      11.9     44.10    961.96    0.0000      -0.0       1.4     284.0      16.7      13.2      15.9      14.7
  10-13-21  08:03:55       271       1.2       1.6      11.9     44.00    961.96    0.0000      -0.1       1.0     283.1      16.7      13.2      16.0      14.8
  10-13-21  08:04:31       265       1.2       1.7      11.9     43.70    961.96    0.0000      -0.2       1.0     293.6      16.8      13.3      16.0      14.8
  10-13-21  08:05:08       280       1.3       1.7      12.0     43.30    961.96    0.0000      -0.2       1.2     290.3      16.9      13.3      16.1      14.9
  10-13-21  08:05:45       269       1.3       1.7      12.0     43.40    961.96    0.0000      -0.2       1.1     296.1      16.9      13.4      16.1      14.9
  10-13-21  08:06:20       283       1.5       1.9      12.1     43.20    961.96    0.0000      -0.2       1.4     296.4      17.0      13.5      16.2      14.9
  10-13-21  08:06:55       277       1.5       2.0      12.1     43.10    961.96    0.0000      -0.2       1.4     300.8      17.0      13.5      16.3      15.0
  10-13-21  08:07:32       266       1.3       1.6      12.1     43.10    961.96    0.0000      -0.2       1.1     298.2      17.1      13.5      16.3      15.0
  10-13-21  08:08:09       268       1.3       1.7      12.2     43.30    961.96    0.0000      -0.0       1.1     300.8      17.2      13.5      16.4      15.1
  10-13-21  08:08:46       292       1.0       1.4      12.2     43.20    961.96    0.0000      -0.1       1.0     307.2      17.2      13.6      16.4      15.1
  10-13-21  08:09:17       278       1.0       1.2      12.2     42.90    961.96    0.0000      -0.2       0.9     304.1      17.3      13.8      16.6      15.1
  10-13-21  08:09:55       278       1.2       1.4      12.3     42.90    961.96    0.0000      -0.1       1.1     313.1      17.3      13.8      16.7      15.2
  10-13-21  08:10:25       269       1.3       1.7      12.3     43.00    961.96    0.0000      -0.0       1.1     314.4      17.4      13.9      16.7      15.2
  10-13-21  08:11:02       288       1.3       1.9      12.4     43.00    961.96    0.0000       0.1       1.2     312.1      17.4      13.9      16.8      15.3
  10-13-21  08:11:33       297       0.7       1.0      12.5     42.90    961.96    0.0000       0.1       0.7     318.3      17.5      14.0      16.8      15.3
  10-13-21  08:12:09       284       0.9       1.3      12.5     42.20    961.96    0.0000      -0.1       0.9     320.0      17.6      14.0      16.9      15.4
  10-13-21  08:12:46       282       0.8       1.4      12.6     42.30    961.96    0.0000      -0.0       0.8     321.6      17.6      14.1      16.9      15.5
  10-13-21  08:13:22       267       1.2       1.5      12.6     42.50    961.96    0.0000       0.0       1.0     316.7      17.7      14.1      17.0      15.5
  10-13-21  08:13:58       267       1.3       1.5      12.7     42.50    961.96    0.0000       0.1       1.0     322.4      17.7      14.1      17.2      15.5
  10-13-21  08:14:33       294       0.7       0.9      12.7     41.90    961.96    0.0000      -0.0       0.7     324.7      17.7      14.3      17.2      15.5
  10-13-21  08:15:09       282       1.0       1.7      12.9     41.60    961.96    0.0000       0.1       1.0     332.0      17.8      14.3      17.3      15.6
  10-13-21  08:15:46       275       1.2       1.7      12.9     41.40    961.96    0.0000      -0.0       1.0     336.4      17.8      14.3      17.3      15.7
  10-13-21  08:16:16       271       1.1       1.5      13.0     41.70    961.96    0.0000       0.2       1.0     333.9      17.9      14.4      17.4      15.7
  10-13-21  08:16:46       295       0.9       1.3      13.0     41.50    961.96    0.0000       0.1       0.9     337.7      17.9      14.4      17.4      15.8
  10-13-21  08:17:23       277       1.1       1.5      13.1     41.10    961.96    0.0000       0.0       1.0     340.4      18.0      14.5      17.5      15.8
  10-13-21  08:18:00       268       1.4       1.7      13.1     41.10    961.96    0.0000       0.0       1.2     344.4      18.0      14.5      17.7      15.8
  10-13-21  08:18:36       277       0.9       1.3      13.2     41.20    961.96    0.0000       0.2       0.9     343.2      18.1      14.6      17.7      15.8
  10-13-21  08:19:13       287       0.9       1.2      13.2     41.00    961.96    0.0000       0.1       0.9     342.1      18.2      14.6      17.8      15.9
  10-13-21  08:19:50       299       0.5       0.9      13.2     41.20    961.96    0.0000       0.2       0.5     349.6      18.2      14.7      17.8      16.0
  10-13-21  08:20:27       279       0.8       1.4      13.3     40.50    961.96    0.0000       0.0       0.8     349.4      18.3      14.8      17.9      16.0
  10-13-21  08:21:03       327       0.8       1.0      13.4     40.50    961.96    0.0000       0.1       0.7     353.2      18.3      14.8      18.1      16.1
  10-13-21  08:21:39       312       0.4       0.6      13.5     40.40    961.96    0.0000       0.2       0.4     352.5      18.4      14.9      18.1      16.1
  10-13-21  08:22:15       300       0.5       0.8      13.5     40.00    961.96    0.0000       0.1       0.5     355.6      18.5      14.9      18.2      16.2
  10-13-21  08:22:46       340       0.5       0.8      13.6     40.10    961.96    0.0000       0.1       0.4     359.3      18.5      15.0      18.2      16.3
  10-13-21  08:23:17       281       0.4       0.8      13.6     40.10    961.96    0.0000       0.1       0.4     358.5      18.6      15.1      18.3      16.3
  10-13-21  08:23:54       272       0.8       1.1      13.7     39.50    961.96    0.0000       0.0       0.7     356.6      18.6      15.1      18.4      16.4
  10-13-21  08:24:30       271       0.6       0.9      13.7     39.60    961.96    0.0000       0.1       0.5     363.7      18.7      15.1      18.4      16.4
  10-13-21  08:25:06       305       0.4       0.6      13.8     40.10    961.96    0.0000       0.4       0.4     366.4      18.7      15.1      18.6      16.5
  10-13-21  08:25:44       316       1.1       1.3      13.9     38.80    961.96    0.0000      -0.0       1.0     365.2      18.8      15.2      18.6      16.5
  10-13-21  08:26:20       330       0.8       1.2      13.9     38.60    961.96    0.0000      -0.1       0.7     368.6      18.9      15.3      18.7      16.5
  10-13-21  08:26:57       332       0.6       0.8      14.0     38.80    961.96    0.0000       0.1       0.5     372.3      18.9      15.3      18.9      16.6
  10-13-21  08:27:19       325       0.6       1.0      14.0     38.70    961.96    0.0000       0.1       0.6     375.7      19.0      15.4      18.9      16.6
  10-13-21  08:28:10       331       0.5       0.9      14.1     38.80    961.96    0.0000       0.1       0.5     372.6      19.1      15.4      19.0      16.7
  10-13-21  08:28:46       332       0.9       1.3      14.2     38.30    961.96    0.0000       0.1       0.8     378.4      19.1      15.5      19.0      16.8
  10-13-21  08:29:21       312       0.8       1.1      14.2     38.70    961.96    0.0000       0.2       0.7     384.5      19.2      15.5      19.2      16.8
  10-13-21  08:29:52       301       0.7       1.0      14.3     38.00    961.96    0.0000       0.1       0.7     385.1      19.2      15.5      19.2      16.9
  10-13-21  08:30:22       297       0.6       0.8      14.3     38.00    961.96    0.0000       0.1       0.6     381.1      19.3      15.6      19.3      16.9
  10-13-21  08:30:59       316       0.4       0.8      14.4     37.80    961.96    0.0000       0.1       0.4     389.3      19.3      15.6      19.5      17.0
  10-13-21  08:31:36       283       0.3       0.6      14.5     38.00    961.96    0.0000       0.3       0.3     386.4      19.4      15.8      19.5      17.0
  10-13-21  08:32:13       279       0.4       0.6      14.5     37.70    961.96    0.0000       0.1       0.4     393.3      19.5      15.8      19.6      17.1
  10-13-21  08:32:50       280       0.5       0.7      14.6     38.10    961.96    0.0000       0.3       0.5     392.7      19.5      15.9      19.6      17.2
  10-13-21  08:33:26       307       0.4       0.6      14.7     37.40    961.96    0.0000       0.2       0.4     393.9      19.7      15.9      19.8      17.2
  10-13-21  08:34:03       306       0.4       0.6      14.7     38.20    961.96    0.0000       0.5       0.4     398.2      19.7      15.9      19.9      17.3
  10-13-21  08:34:39       323       0.3       0.4      14.9     37.40    961.96    0.0000       0.4       0.2     400.8      19.8      16.0      19.9      17.3
  10-13-21  08:35:16       284       0.4       0.7      14.9     37.10    961.96    0.0000       0.3       0.4     399.8      19.9      16.0      20.1      17.4
  10-13-21  08:35:52       288       0.9       1.2      15.0     36.80    961.96    0.0000       0.3       0.9     403.0      19.9      16.0      20.1      17.5
  10-13-21  08:36:28       328       0.8       1.1      15.1     36.80    961.96    0.0000       0.3       0.8     405.0      20.0      16.1      20.2      17.5
  10-13-21  08:36:57       328       0.8       1.1      15.1     36.20    961.96    0.0000       0.1       0.8     403.7      20.0      16.1      20.5      17.6
  10-13-21  08:37:41         5       1.0       1.4      15.1     35.90    961.96    0.0000      -0.0       0.4     414.9      20.1      16.2      20.5      17.6
  10-13-21  08:38:12       343       0.9       1.3      15.2     36.30    961.96    0.0000       0.2       0.7     410.3      20.2      16.2      20.7      17.7
  10-13-21  08:38:43       339       0.8       1.0      15.2     35.80    961.96    0.0000       0.0       0.6     409.5      20.2      16.5      20.7      17.7
  10-13-21  08:39:13       337       0.8       1.3      15.2     35.80    961.96    0.0000       0.0       0.7     413.0      20.4      16.5      20.9      17.8
  10-13-21  08:39:43       341       1.0       1.3      15.2     35.70    961.96    0.0000      -0.0       0.8     413.6      20.4      16.6      20.9      17.8
